,equity,price,revenue,noi,debt_payment,loan_payoff,valuation,cashflow,market,date_cashflow,slice
2027-12-31,0.0,116197.6505,14163.445800507377,6515.185068233393,-3800.2727432700003,0.0,0.0,2714.912324963393,"Tuscaloosa,Alabama",2024-12-31,Class B
2028-12-31,0.0,125226.505,14626.84171404634,6728.347188461316,-3800.2727432700003,0.0,0.0,2928.074445191316,"Tuscaloosa,Alabama",2024-12-31,Class B
2029-12-31,0.0,132076.8744,15020.639284173963,6909.494070720023,-3800.2727432700003,-58918.95726,132076.8744,76267.13846745002,"Tuscaloosa,Alabama",2024-12-31,Class B
2024-12-31,-29257.014000000003,73142.535,0.0,0.0,0.0,0.0,0.0,-29257.014000000003,"Tuscaloosa,Alabama",2024-12-31,Class C
2025-12-31,0.0,75183.9116,9849.78590106661,4530.901514490641,-2830.6161045,0.0,0.0,1700.2854099906408,"Tuscaloosa,Alabama",2024-12-31,Class C
2026-12-31,0.0,80747.001,10307.721943782062,4741.552094139748,-2830.6161045,0.0,0.0,1910.9359896397482,"Tuscaloosa,Alabama",2024-12-31,Class C
2027-12-31,0.0,87117.4169,10681.10392824633,4913.307806993312,-2830.6161045,0.0,0.0,2082.691702493312,"Tuscaloosa,Alabama",2024-12-31,Class C
2028-12-31,0.0,94023.338,11073.75888375474,5093.92908652718,-2830.6161045,0.0,0.0,2263.3129820271797,"Tuscaloosa,Alabama",2024-12-31,Class C
2029-12-31,0.0,99341.4946,11409.453916137341,5248.348801423177,-2830.6161045,-43885.521,99341.4946,57873.706296923185,"Tuscaloosa,Alabama",2024-12-31,Class C
2024-12-31,-63078.01084,157695.0271,0.0,0.0,0.0,0.0,0.0,-63078.01084,"Tyler,Texas",2024-12-31,Class A
2025-12-31,0.0,160311.5102,16285.506895698143,7491.333172021145,-6102.7975487700005,0.0,0.0,1388.535623251145,"Tyler,Texas",2024-12-31,Class A
2026-12-31,0.0,171412.9713,16753.401087807848,7706.56450039161,-6102.7975487700005,0.0,0.0,1603.7669516216092,"Tyler,Texas",2024-12-31,Class A
2027-12-31,0.0,184628.0993,17144.633329467386,7886.5313315549965,-6102.7975487700005,0.0,0.0,1783.733782784996,"Tyler,Texas",2024-12-31,Class A
2028-12-31,0.0,199506.6952,17588.814560790426,8090.854697963596,-6102.7975487700005,0.0,0.0,1988.0571491935953,"Tyler,Texas",2024-12-31,Class A
2029-12-31,0.0,210377.1954,17949.726993388213,8256.874416958577,-6102.7975487700005,-94617.01626,210377.1954,117914.25600818857,"Tyler,Texas",2024-12-31,Class A
2024-12-31,-50319.77448000001,125799.4362,0.0,0.0,0.0,0.0,0.0,-50319.77448000001,"Tyler,Texas",2024-12-31,Class B
2025-12-31,0.0,128274.4307,13988.38381206439,6434.656553549619,-4868.438180939999,0.0,0.0,1566.21837260962,"Tyler,Texas",2024-12-31,Class B
2026-12-31,0.0,137443.3659,14583.797119453731,6708.546674948716,-4868.438180939999,0.0,0.0,1840.1084940087167,"Tyler,Texas",2024-12-31,Class B
2027-12-31,0.0,148408.4849,15050.986190449448,6923.453647606746,-4868.438180939999,0.0,0.0,2055.0154666667468,"Tyler,Texas",2024-12-31,Class B
2028-12-31,0.0,160785.7742,15527.494255337282,7142.647357455149,-4868.438180939999,0.0,0.0,2274.20917651515,"Tyler,Texas",2024-12-31,Class B
2029-12-31,0.0,170113.1773,15910.336245114504,7318.7546727526715,-4868.438180939999,-75479.66171999999,170113.1773,97083.83207181269,"Tyler,Texas",2024-12-31,Class B
2024-12-31,-37099.4452,92748.613,0.0,0.0,0.0,0.0,0.0,-37099.4452,"Tyler,Texas",2024-12-31,Class C
2025-12-31,0.0,94525.015,11510.630584266966,5294.890068762804,-3589.3713230999997,0.0,0.0,1705.5187456628041,"Tyler,Texas",2024-12-31,Class C
2026-12-31,0.0,101310.5386,11969.738336813398,5506.079634934163,-3589.3713230999997,0.0,0.0,1916.708311834163,"Tyler,Texas",2024-12-31,Class C
2027-12-31,0.0,109495.9167,12367.503210931816,5689.051477028635,-3589.3713230999997,0.0,0.0,2099.6801539286357,"Tyler,Texas",2024-12-31,Class C
2028-12-31,0.0,118761.0813,12769.420332946149,5873.933353155228,-3589.3713230999997,0.0,0.0,2284.5620300552287,"Tyler,Texas",2024-12-31,Class C
2029-12-31,0.0,125755.039,13086.47514886782,6019.778568479196,-3589.3713230999997,-55649.167799999996,125755.039,72536.2784453792,"Tyler,Texas",2024-12-31,Class C
2024-12-31,-153412.57,383531.425,0.0,0.0,0.0,0.0,0.0,-153412.57,"Utica,New York",2024-12-31,Class A
2025-12-31,0.0,381297.3642,6264.783690703052,2881.800497723404,-14842.6661475,0.0,0.0,-11960.865649776595,"Utica,New York",2024-12-31,Class A
2026-12-31,0.0,393992.7214,6286.894675267858,2891.971550623214,-14842.6661475,0.0,0.0,-11950.694596876787,"Utica,New York",2024-12-31,Class A
2027-12-31,0.0,410296.5178,6894.857142794882,3171.6342856856454,-14842.6661475,0.0,0.0,-11671.031861814354,"Utica,New York",2024-12-31,Class A
2028-12-31,0.0,428082.6107,7382.7857689975845,3396.0814537388887,-14842.6661475,0.0,0.0,-11446.584693761111,"Utica,New York",2024-12-31,Class A
2029-12-31,0.0,436603.7285,7993.250825911756,3676.8953799194073,-14842.6661475,-230118.85499999998,436603.7285,195319.10273241944,"Utica,New York",2024-12-31,Class A
2024-12-31,-70815.71844000001,177039.2961,0.0,0.0,0.0,0.0,0.0,-70815.71844000001,"Utica,New York",2024-12-31,Class B
2025-12-31,0.0,180919.5546,16336.290166547922,7514.693476612044,-6851.42075907,0.0,0.0,663.2727175420441,"Utica,New York",2024-12-31,Class B
2026-12-31,0.0,192481.1457,16897.740257354395,7772.960518383021,-6851.42075907,0.0,0.0,921.539759313021,"Utica,New York",2024-12-31,Class B
2027-12-31,0.0,206677.7041,17362.863416052096,7986.917171383963,-6851.42075907,0.0,0.0,1135.4964123139634,"Utica,New York",2024-12-31,Class B
2028-12-31,0.0,222413.4967,17786.218254605184,8181.660397118384,-6851.42075907,0.0,0.0,1330.2396380483842,"Utica,New York",2024-12-31,Class B
2029-12-31,0.0,233748.2148,18091.71844996163,8322.19048698235,-6851.42075907,-106223.57766,233748.2148,128995.40686791234,"Utica,New York",2024-12-31,Class B
2024-12-31,-35244.02184,88110.0546,0.0,0.0,0.0,0.0,0.0,-35244.02184,"Utica,New York",2024-12-31,Class C
2025-12-31,0.0,90307.9238,10036.320475072389,4616.707418533299,-3409.85911302,0.0,0.0,1206.8483055132983,"Utica,New York",2024-12-31,Class C
2026-12-31,0.0,95828.0299,10387.722469043341,4778.352335759937,-3409.85911302,0.0,0.0,1368.4932227399368,"Utica,New York",2024-12-31,Class C
2027-12-31,0.0,102371.0202,10696.291512047037,4920.294095541637,-3409.85911302,0.0,0.0,1510.4349825216368,"Utica,New York",2024-12-31,Class C
2028-12-31,0.0,109502.5688,10974.039833645422,5048.058323476894,-3409.85911302,0.0,0.0,1638.1992104568935,"Utica,New York",2024-12-31,Class C
2029-12-31,0.0,114720.5188,11177.059170960294,5141.447218641735,-3409.85911302,-52866.03276,114720.5188,63586.07414562174,"Utica,New York",2024-12-31,Class C
2024-12-31,-46028.916639999996,115072.2916,0.0,0.0,0.0,0.0,0.0,-46028.916639999996,"Valdosta,Georgia",2024-12-31,Class A
2025-12-31,0.0,118095.5901,17279.276205781724,7948.467054659593,-4453.29768492,0.0,0.0,3495.169369739592,"Valdosta,Georgia",2024-12-31,Class A
2026-12-31,0.0,127400.0894,17918.1485505061,8242.348333232805,-4453.29768492,0.0,0.0,3789.0506483128047,"Valdosta,Georgia",2024-12-31,Class A
2027-12-31,0.0,138307.054,18350.789155163562,8441.363011375239,-4453.29768492,0.0,0.0,3988.0653264552384,"Valdosta,Georgia",2024-12-31,Class A
2028-12-31,0.0,150423.6122,18980.5282521157,8731.042995973221,-4453.29768492,0.0,0.0,4277.745311053221,"Valdosta,Georgia",2024-12-31,Class A
2029-12-31,0.0,159736.593,19513.13187932152,8976.040664487899,-4453.29768492,-69043.37496,159736.593,95215.96101956788,"Valdosta,Georgia",2024-12-31,Class A
2024-12-31,-35179.83756000001,87949.5939,0.0,0.0,0.0,0.0,0.0,-35179.83756000001,"Valdosta,Georgia",2024-12-31,Class B
2025-12-31,0.0,89730.2567,11509.702173633043,5294.462999871199,-3403.64928393,0.0,0.0,1890.813715941199,"Valdosta,Georgia",2024-12-31,Class B
2026-12-31,0.0,96173.4282,12434.138256821645,5719.703598137956,-3403.64928393,0.0,0.0,2316.054314207956,"Valdosta,Georgia",2024-12-31,Class B
2027-12-31,0.0,103965.4638,13054.131996386957,6004.900718338,-3403.64928393,0.0,0.0,2601.251434408,"Valdosta,Georgia",2024-12-31,Class B
2028-12-31,0.0,112595.8049,13454.941593520982,6189.273133019651,-3403.64928393,0.0,0.0,2785.6238490896512,"Valdosta,Georgia",2024-12-31,Class B
2029-12-31,0.0,119077.408,13797.190627018861,6346.707688428675,-3403.64928393,-52769.75634,119077.408,69250.71006449868,"Valdosta,Georgia",2024-12-31,Class B
2024-12-31,-28640.694559999996,71601.7364,0.0,0.0,0.0,0.0,0.0,-28640.694559999996,"Valdosta,Georgia",2024-12-31,Class C
2025-12-31,0.0,73172.5239,10652.189787062933,4900.007302048949,-2770.98719868,0.0,0.0,2129.020103368949,"Valdosta,Georgia",2024-12-31,Class C
2026-12-31,0.0,78321.6081,11032.374152371423,5074.892110090855,-2770.98719868,0.0,0.0,2303.9049114108548,"Valdosta,Georgia",2024-12-31,Class C
2027-12-31,0.0,84358.391,11315.750265502476,5205.2451221311385,-2770.98719868,0.0,0.0,2434.2579234511386,"Valdosta,Georgia",2024-12-31,Class C
2028-12-31,0.0,90946.3093,11636.295729335523,5352.69603549434,-2770.98719868,0.0,0.0,2581.7088368143404,"Valdosta,Georgia",2024-12-31,Class C
2029-12-31,0.0,95862.7124,11909.037529821511,5478.157263717895,-2770.98719868,-42961.04184,95862.7124,55608.840625037905,"Valdosta,Georgia",2024-12-31,Class C
2024-12-31,-131667.64148,329169.1037,0.0,0.0,0.0,0.0,0.0,-131667.64148,"Vallejo,California",2024-12-31,Class A
2025-12-31,0.0,337069.1471,27038.894501627714,12437.891470748747,-12738.84431319,0.0,0.0,-300.95284244125287,"Vallejo,California",2024-12-31,Class A
2026-12-31,0.0,363619.2438,27788.542245016535,12782.729432707605,-12738.84431319,0.0,0.0,43.885119517604835,"Vallejo,California",2024-12-31,Class A
2027-12-31,0.0,397292.0374,29143.283178056812,13405.910261906132,-12738.84431319,0.0,0.0,667.065948716132,"Vallejo,California",2024-12-31,Class A
2028-12-31,0.0,435228.4455,30053.332498075215,13824.532949114599,-12738.84431319,0.0,0.0,1085.6886359245982,"Vallejo,California",2024-12-31,Class A
2029-12-31,0.0,463962.0458,30759.005847594653,14149.142689893539,-12738.84431319,-197501.46222,463962.0458,267870.8819567036,"Vallejo,California",2024-12-31,Class A
2024-12-31,-115521.65771999999,288804.1443,0.0,0.0,0.0,0.0,0.0,-115521.65771999999,"Vallejo,California",2024-12-31,Class B
2025-12-31,0.0,295607.513,25141.571884249908,11565.123066754957,-11176.72038441,0.0,0.0,388.4026823449567,"Vallejo,California",2024-12-31,Class B
2026-12-31,0.0,317782.6975,26292.59501675469,12094.593707707158,-11176.72038441,0.0,0.0,917.8733232971572,"Vallejo,California",2024-12-31,Class B
2027-12-31,0.0,345545.7341,27334.372734730714,12573.811457976128,-11176.72038441,0.0,0.0,1397.0910735661273,"Vallejo,California",2024-12-31,Class B
2028-12-31,0.0,376418.6041,28169.773525654462,12958.095821801051,-11176.72038441,0.0,0.0,1781.3754373910506,"Vallejo,California",2024-12-31,Class B
2029-12-31,0.0,399644.6355,28864.822535947354,13277.818366535783,-11176.72038441,-173282.48658,399644.6355,228463.24690212577,"Vallejo,California",2024-12-31,Class B
2024-12-31,-85811.08116,214527.7029,0.0,0.0,0.0,0.0,0.0,-85811.08116,"Vallejo,California",2024-12-31,Class C
2025-12-31,0.0,219815.0448,21134.688373305024,9721.95665172031,-8302.22210223,0.0,0.0,1419.7345494903093,"Vallejo,California",2024-12-31,Class C
2026-12-31,0.0,236223.307,22007.352622099093,10123.382206165583,-8302.22210223,0.0,0.0,1821.1601039355828,"Vallejo,California",2024-12-31,Class C
2027-12-31,0.0,256661.6962,22824.73428565723,10499.377771402324,-8302.22210223,0.0,0.0,2197.1556691723235,"Vallejo,California",2024-12-31,Class C
2028-12-31,0.0,279344.0285,23570.640084845483,10842.494439028922,-8302.22210223,0.0,0.0,2540.272336798922,"Vallejo,California",2024-12-31,Class C
2029-12-31,0.0,296545.378,24182.527187681986,11123.962506333713,-8302.22210223,-128716.62174,296545.378,170650.49666410373,"Vallejo,California",2024-12-31,Class C
2024-12-31,-177683.17784000002,444207.9446,0.0,0.0,0.0,0.0,0.0,-177683.17784000002,"Ventura,California",2024-12-31,Class A
2025-12-31,0.0,453765.4443,34191.26351806707,15727.981218310852,-17190.847456019997,0.0,0.0,-1462.866237709146,"Ventura,California",2024-12-31,Class A
2026-12-31,0.0,490417.689,35771.42910593021,16454.857388727898,-17190.847456019997,0.0,0.0,-735.9900672920994,"Ventura,California",2024-12-31,Class A
2027-12-31,0.0,537801.453,36878.31184746814,16964.023449835342,-17190.847456019997,0.0,0.0,-226.82400618465545,"Ventura,California",2024-12-31,Class A
2028-12-31,0.0,591623.6413,37866.71981463545,17418.691114732304,-17190.847456019997,0.0,0.0,227.84365871230693,"Ventura,California",2024-12-31,Class A
2029-12-31,0.0,632115.7837,38676.818823160145,17791.336658653665,-17190.847456019997,-266524.76675999997,632115.7837,366191.50614263373,"Ventura,California",2024-12-31,Class A
2024-12-31,-141077.02632,352692.5658,0.0,0.0,0.0,0.0,0.0,-141077.02632,"Ventura,California",2024-12-31,Class B
2025-12-31,0.0,360920.4391,32375.049884886485,14892.522947047783,-13649.202296459998,0.0,0.0,1243.3206505877843,"Ventura,California",2024-12-31,Class B
2026-12-31,0.0,389694.337,33699.40005367731,15501.72402469156,-13649.202296459998,0.0,0.0,1852.5217282315625,"Ventura,California",2024-12-31,Class B
2027-12-31,0.0,426738.0405,34922.33990585757,16064.27635669448,-13649.202296459998,0.0,0.0,2415.0740602344813,"Ventura,California",2024-12-31,Class B
2028-12-31,0.0,468866.5042,36031.08250420707,16574.297951935252,-13649.202296459998,0.0,0.0,2925.095655475254,"Ventura,California",2024-12-31,Class B
2029-12-31,0.0,500956.9959,36937.381819695685,16991.195637060013,-13649.202296459998,-211615.53947999998,500956.9959,292683.4497606,"Ventura,California",2024-12-31,Class B
2024-12-31,-121335.05956,303337.6489,0.0,0.0,0.0,0.0,0.0,-121335.05956,"Ventura,California",2024-12-31,Class C
2025-12-31,0.0,310292.0947,26908.055676774817,12377.705611316414,-11739.167012429998,0.0,0.0,638.5385988864164,"Ventura,California",2024-12-31,Class C
2026-12-31,0.0,335132.1457,28010.715633836815,12884.929191564934,-11739.167012429998,0.0,0.0,1145.7621791349356,"Ventura,California",2024-12-31,Class C
2027-12-31,0.0,367295.0885,29047.894247437813,13362.031353821392,-11739.167012429998,0.0,0.0,1622.8643413913942,"Ventura,California",2024-12-31,Class C
2028-12-31,0.0,404029.1651,29989.21452846937,13795.038683095909,-11739.167012429998,0.0,0.0,2055.8716706659106,"Ventura,California",2024-12-31,Class C
2029-12-31,0.0,432073.4504,30753.711467663295,14146.707275125114,-11739.167012429998,-182002.58933999998,432073.4504,252478.4013226951,"Ventura,California",2024-12-31,Class C
2024-12-31,-50731.17444,126827.9361,0.0,0.0,0.0,0.0,0.0,-50731.17444,"Victoria,Texas",2024-12-31,Class A
2025-12-31,0.0,129526.5682,13885.809465609376,6387.472354180312,-4908.24112707,0.0,0.0,1479.231227110312,"Victoria,Texas",2024-12-31,Class A
2026-12-31,0.0,138849.5528,14387.307455654842,6618.161429601227,-4908.24112707,0.0,0.0,1709.9203025312263,"Victoria,Texas",2024-12-31,Class A
2027-12-31,0.0,149907.5015,14809.227444630087,6812.24462452984,-4908.24112707,0.0,0.0,1904.0034974598393,"Victoria,Texas",2024-12-31,Class A
2028-12-31,0.0,162290.8319,15230.08024478623,7005.836912601665,-4908.24112707,0.0,0.0,2097.5957855316647,"Victoria,Texas",2024-12-31,Class A
2029-12-31,0.0,171606.7622,15550.854158608736,7153.392912960018,-4908.24112707,-76096.76166,171606.7622,97755.15232589001,"Victoria,Texas",2024-12-31,Class A
2024-12-31,-31011.712160000003,77529.2804,0.0,0.0,0.0,0.0,0.0,-31011.712160000003,"Victoria,Texas",2024-12-31,Class B
2025-12-31,0.0,79151.6477,9929.779303971512,4567.698479826895,-3000.38315148,0.0,0.0,1567.315328346895,"Victoria,Texas",2024-12-31,Class B
2026-12-31,0.0,84824.7027,10294.305230745667,4735.380406143006,-3000.38315148,0.0,0.0,1734.9972546630065,"Victoria,Texas",2024-12-31,Class B
2027-12-31,0.0,91551.6574,10596.170956078568,4874.238639796141,-3000.38315148,0.0,0.0,1873.855488316141,"Victoria,Texas",2024-12-31,Class B
2028-12-31,0.0,99111.6871,10901.45221169275,5014.668017378664,-3000.38315148,0.0,0.0,2014.2848658986645,"Victoria,Texas",2024-12-31,Class B
2029-12-31,0.0,104790.0503,11131.270880823982,5120.3846051790315,-3000.38315148,-46517.56824,104790.0503,60392.48351369904,"Victoria,Texas",2024-12-31,Class B
2024-12-31,-29593.93836,73984.8459,0.0,0.0,0.0,0.0,0.0,-29593.93836,"Victoria,Texas",2024-12-31,Class C
2025-12-31,0.0,75246.4863,9961.224093977195,4582.1630832295095,-2863.21353633,0.0,0.0,1718.9495468995096,"Victoria,Texas",2024-12-31,Class C
2026-12-31,0.0,80317.9351,10280.377044201226,4728.973440332564,-2863.21353633,0.0,0.0,1865.7599040025639,"Victoria,Texas",2024-12-31,Class C
2027-12-31,0.0,86347.1981,10543.959988862158,4850.2215948765925,-2863.21353633,0.0,0.0,1987.0080585465926,"Victoria,Texas",2024-12-31,Class C
2028-12-31,0.0,93117.2792,10807.09869157127,4971.265398122783,-2863.21353633,0.0,0.0,2108.0518617927833,"Victoria,Texas",2024-12-31,Class C
2029-12-31,0.0,98088.3046,10993.962094543424,5057.222563489974,-2863.21353633,-44390.90754,98088.3046,55891.40608715998,"Victoria,Texas",2024-12-31,Class C
2024-12-31,-43481.657360000005,108704.1434,0.0,0.0,0.0,0.0,0.0,-43481.657360000005,"Vineland,New Jersey",2024-12-31,Class B
2025-12-31,0.0,111201.8867,16042.028525524685,7379.333121741354,-4206.85034958,0.0,0.0,3172.4827721613547,"Vineland,New Jersey",2024-12-31,Class B
2026-12-31,0.0,118813.2488,16696.174272992655,7680.240165576621,-4206.85034958,0.0,0.0,3473.389815996621,"Vineland,New Jersey",2024-12-31,Class B
2027-12-31,0.0,128394.252,17256.67707299865,7938.071453579378,-4206.85034958,0.0,0.0,3731.221103999378,"Vineland,New Jersey",2024-12-31,Class B
2028-12-31,0.0,139180.971,17776.26643725674,8177.082561138101,-4206.85034958,0.0,0.0,3970.232211558101,"Vineland,New Jersey",2024-12-31,Class B
2029-12-31,0.0,147174.7721,18189.4770180647,8367.15942830976,-4206.85034958,-65222.486039999996,147174.7721,86112.59513872977,"Vineland,New Jersey",2024-12-31,Class B
2024-12-31,-37578.674320000006,93946.6858,0.0,0.0,0.0,0.0,0.0,-37578.674320000006,"Vineland,New Jersey",2024-12-31,Class C
2025-12-31,0.0,95835.5751,15654.21061212564,7200.936881577794,-3635.73674046,0.0,0.0,3565.2001411177944,"Vineland,New Jersey",2024-12-31,Class C
2026-12-31,0.0,102212.3389,16257.116455642736,7478.273569595658,-3635.73674046,0.0,0.0,3842.536829135658,"Vineland,New Jersey",2024-12-31,Class C
2027-12-31,0.0,110343.0526,16782.88789845493,7720.128433289267,-3635.73674046,0.0,0.0,4084.3916928292674,"Vineland,New Jersey",2024-12-31,Class C
2028-12-31,0.0,119548.7937,17252.16478013204,7935.9957988607375,-3635.73674046,0.0,0.0,4300.259058400738,"Vineland,New Jersey",2024-12-31,Class C
2029-12-31,0.0,126255.6211,17610.51458763005,8100.836710309822,-3635.73674046,-56368.01148,126255.6211,74352.70958984982,"Vineland,New Jersey",2024-12-31,Class C
2024-12-31,-73415.05500000001,183537.6375,0.0,0.0,0.0,0.0,0.0,-73415.05500000001,"Visalia,California",2024-12-31,Class A
2025-12-31,0.0,186768.1158,19561.154630813446,8998.131130174184,-7102.9065712500005,0.0,0.0,1895.2245589241838,"Visalia,California",2024-12-31,Class A
2026-12-31,0.0,199352.8369,20216.579013611445,9299.626346261264,-7102.9065712500005,0.0,0.0,2196.7197750112637,"Visalia,California",2024-12-31,Class A
2027-12-31,0.0,214499.6714,20570.79276682436,9462.564672739205,-7102.9065712500005,0.0,0.0,2359.6581014892045,"Visalia,California",2024-12-31,Class A
2028-12-31,0.0,230675.9528,21018.30218794243,9668.419006453518,-7102.9065712500005,0.0,0.0,2565.5124352035173,"Visalia,California",2024-12-31,Class A
2029-12-31,0.0,242470.4569,21421.97422655651,9854.108144215994,-7102.9065712500005,-110122.5825,242470.4569,135099.07597296598,"Visalia,California",2024-12-31,Class A
2024-12-31,-66300.40212,165751.0053,0.0,0.0,0.0,0.0,0.0,-66300.40212,"Visalia,California",2024-12-31,Class B
2025-12-31,0.0,170441.9076,16360.468556218952,7525.815535860717,-6414.56390511,0.0,0.0,1111.2516307507176,"Visalia,California",2024-12-31,Class B
2026-12-31,0.0,182563.0178,17605.97647952762,8098.749180582705,-6414.56390511,0.0,0.0,1684.1852754727051,"Visalia,California",2024-12-31,Class B
2027-12-31,0.0,196964.2583,18318.0661945981,8426.310449515126,-6414.56390511,0.0,0.0,2011.7465444051259,"Visalia,California",2024-12-31,Class B
2028-12-31,0.0,212435.3005,18839.09897519311,8665.98552858883,-6414.56390511,0.0,0.0,2251.42162347883,"Visalia,California",2024-12-31,Class B
2029-12-31,0.0,224207.2252,19285.00964575534,8871.104437047456,-6414.56390511,-99450.60317999999,224207.2252,127213.16255193745,"Visalia,California",2024-12-31,Class B
2024-12-31,-41846.25396,104615.6349,0.0,0.0,0.0,0.0,0.0,-41846.25396,"Visalia,California",2024-12-31,Class C
2025-12-31,0.0,107764.9417,12827.939272900108,5900.852065534049,-4048.62507063,0.0,0.0,1852.2269949040488,"Visalia,California",2024-12-31,Class C
2026-12-31,0.0,115195.6728,13375.410053912112,6152.688624799571,-4048.62507063,0.0,0.0,2104.0635541695706,"Visalia,California",2024-12-31,Class C
2027-12-31,0.0,123808.9115,13881.202237111629,6385.353029071349,-4048.62507063,0.0,0.0,2336.7279584413486,"Visalia,California",2024-12-31,Class C
2028-12-31,0.0,132930.8569,14335.426112887624,6594.296011928307,-4048.62507063,0.0,0.0,2545.670941298307,"Visalia,California",2024-12-31,Class C
2029-12-31,0.0,139886.9115,14709.86226915929,6766.536643813273,-4048.62507063,-62769.38094,139886.9115,79835.44213318326,"Visalia,California",2024-12-31,Class C
2024-12-31,-54780.40392,136951.0098,0.0,0.0,0.0,0.0,0.0,-54780.40392,"Waco,Texas",2024-12-31,Class A
2025-12-31,0.0,139489.5442,15632.859060941677,7191.11516803317,-5300.00407926,0.0,0.0,1891.1110887731702,"Waco,Texas",2024-12-31,Class A
2026-12-31,0.0,149391.922,18001.81751933892,8280.836058895904,-5300.00407926,0.0,0.0,2980.8319796359037,"Waco,Texas",2024-12-31,Class A
2027-12-31,0.0,161252.5665,18864.993679492967,8677.897092566764,-5300.00407926,0.0,0.0,3377.8930133067634,"Waco,Texas",2024-12-31,Class A
2028-12-31,0.0,174618.6654,19388.561509894706,8918.738294551564,-5300.00407926,0.0,0.0,3618.7342152915635,"Waco,Texas",2024-12-31,Class A
2029-12-31,0.0,184648.3447,19823.72066923124,9118.91150784637,-5300.00407926,-82170.60588,184648.3447,106296.64624858636,"Waco,Texas",2024-12-31,Class A
2024-12-31,-43471.30468,108678.2617,0.0,0.0,0.0,0.0,0.0,-43471.30468,"Waco,Texas",2024-12-31,Class B
2025-12-31,0.0,110743.5623,13850.85007246554,6371.391033334148,-4205.84872779,0.0,0.0,2165.542305544148,"Waco,Texas",2024-12-31,Class B
2026-12-31,0.0,118556.486,14752.531482459246,6786.164481931252,-4205.84872779,0.0,0.0,2580.315754141252,"Waco,Texas",2024-12-31,Class B
2027-12-31,0.0,127865.0058,15253.99695256439,7016.838598179619,-4205.84872779,0.0,0.0,2810.9898703896188,"Waco,Texas",2024-12-31,Class B
2028-12-31,0.0,138333.4496,15724.235628559485,7233.148389137363,-4205.84872779,0.0,0.0,3027.2996613473624,"Waco,Texas",2024-12-31,Class B
2029-12-31,0.0,146223.4587,16100.541093172737,7406.248902859458,-4205.84872779,-65206.95702,146223.4587,84216.90185506945,"Waco,Texas",2024-12-31,Class B
2024-12-31,-29175.06792,72937.6698,0.0,0.0,0.0,0.0,0.0,-29175.06792,"Waco,Texas",2024-12-31,Class C
2025-12-31,0.0,74390.8868,11415.14231084776,5250.965462989969,-2822.6878212600004,0.0,0.0,2428.2776417299683,"Waco,Texas",2024-12-31,Class C
2026-12-31,0.0,79583.4498,11861.53233439056,5456.304873819658,-2822.6878212600004,0.0,0.0,2633.617052559657,"Waco,Texas",2024-12-31,Class C
2027-12-31,0.0,85708.204,12251.849619115814,5635.850824793274,-2822.6878212600004,0.0,0.0,2813.1630035332737,"Waco,Texas",2024-12-31,Class C
2028-12-31,0.0,92582.2829,12645.609431751775,5816.980338605816,-2822.6878212600004,0.0,0.0,2994.292517345815,"Waco,Texas",2024-12-31,Class C
2029-12-31,0.0,97768.6732,12953.716676719481,5958.709671290961,-2822.6878212600004,-43762.60188,97768.6732,57142.09317003096,"Waco,Texas",2024-12-31,Class C
2024-12-31,-101591.53332000002,253978.8333,0.0,0.0,0.0,0.0,0.0,-101591.53332000002,"Walla Walla,Washington",2024-12-31,Class A
2025-12-31,0.0,260875.0833,17569.16330986193,8081.815122536488,-9828.98084871,0.0,0.0,-1747.1657261735118,"Walla Walla,Washington",2024-12-31,Class A
2026-12-31,0.0,279958.75,18574.364636421207,8544.207732753755,-9828.98084871,0.0,0.0,-1284.7731159562445,"Walla Walla,Washington",2024-12-31,Class A
2027-12-31,0.0,303153.9166,18005.40623232723,8282.486866870526,-9828.98084871,0.0,0.0,-1546.4939818394741,"Walla Walla,Washington",2024-12-31,Class A
2028-12-31,0.0,328476.25,18222.590947151195,8382.391835689548,-9828.98084871,0.0,0.0,-1446.5890130204516,"Walla Walla,Washington",2024-12-31,Class A
2029-12-31,0.0,347754.5833,18698.91674201321,8601.501701326077,-9828.98084871,-152387.29997999998,347754.5833,194139.8041726161,"Walla Walla,Washington",2024-12-31,Class A
2024-12-31,-88791.45336000001,221978.6334,0.0,0.0,0.0,0.0,0.0,-88791.45336000001,"Walla Walla,Washington",2024-12-31,Class B
2025-12-31,0.0,227674.2875,17896.924599007478,8232.58531554344,-8590.57311258,0.0,0.0,-357.98779703655964,"Walla Walla,Washington",2024-12-31,Class B
2026-12-31,0.0,244024.9446,18546.067632882932,8531.191111126149,-8590.57311258,0.0,0.0,-59.382001453850535,"Walla Walla,Washington",2024-12-31,Class B
2027-12-31,0.0,263839.5268,19114.58307329401,8792.708213715243,-8590.57311258,0.0,0.0,202.13510113524353,"Walla Walla,Washington",2024-12-31,Class B
2028-12-31,0.0,285495.7845,19662.71467032528,9044.848748349628,-8590.57311258,0.0,0.0,454.27563576962893,"Walla Walla,Washington",2024-12-31,Class B
2029-12-31,0.0,301735.8207,20111.866561708783,9251.45861838604,-8590.57311258,-133187.18003999998,301735.8207,169209.52616580605,"Walla Walla,Washington",2024-12-31,Class B
2024-12-31,-49294.56112,123236.4028,0.0,0.0,0.0,0.0,0.0,-49294.56112,"Walla Walla,Washington",2024-12-31,Class C
